X,CH1,Start,Increment,
Sequence,Volt,-3.260000e-02,1.000000e-04
223,4.96e+00,
224,5.12e+00,
225,4.96e+00,
226,5.12e+00,
227,4.96e+00,
228,5.12e+00,
229,4.96e+00,
230,5.12e+00,
231,4.96e+00,
232,5.12e+00,
233,5.04e+00,
234,5.12e+00,
235,4.96e+00,
236,4.96e+00,
237,5.12e+00,
238,5.04e+00,
239,5.12e+00,
240,5.12e+00,
241,4.96e+00,
242,5.12e+00,
243,4.96e+00,
244,5.12e+00,
245,5.04e+00,
246,5.12e+00,
247,4.96e+00,
248,5.12e+00,
249,4.96e+00,
250,5.12e+00,
251,4.96e+00,
252,5.12e+00,
253,4.96e+00,
254,5.12e+00,
255,4.96e+00,
256,5.12e+00,
257,4.96e+00,
258,5.12e+00,
259,4.96e+00,
260,5.12e+00,
261,4.96e+00,
262,5.12e+00,
263,4.96e+00,
264,5.12e+00,
265,4.96e+00,
266,4.96e+00,
267,5.12e+00,
268,5.12e+00,
269,4.96e+00,
270,5.12e+00,
271,4.96e+00,
272,5.12e+00,
273,4.96e+00,
274,5.12e+00,
275,4.96e+00,
276,5.12e+00,
277,4.96e+00,
278,5.12e+00,
279,4.96e+00,
280,5.12e+00,
281,4.96e+00,
282,5.12e+00,
283,4.96e+00,
284,5.12e+00,
285,4.96e+00,
286,5.12e+00,
287,4.96e+00,
288,5.04e+00,
289,5.12e+00,
290,5.12e+00,
291,4.96e+00,
292,5.12e+00,
293,4.96e+00,
294,5.12e+00,
295,4.96e+00,
296,5.12e+00,
297,4.96e+00,
298,5.12e+00,
299,4.96e+00,
300,5.12e+00,
301,4.96e+00,
302,5.12e+00,
303,4.96e+00,
304,5.12e+00,
305,4.96e+00,
306,5.12e+00,
307,4.96e+00,
308,5.12e+00,
309,4.96e+00,
310,5.12e+00,
311,4.96e+00,
312,5.12e+00,
313,4.96e+00,
314,5.12e+00,
315,4.96e+00,
316,5.12e+00,
317,4.96e+00,
318,5.12e+00,
319,4.96e+00,
320,5.12e+00,
321,4.96e+00,
322,5.12e+00,
323,4.96e+00,
324,5.12e+00,
325,8.80e-01,
326,1.76e+00,
327,0.00e+00,
328,0.00e+00,
329,1.60e-01,
330,0.00e+00,
331,1.60e-01,
332,1.60e-01,
333,0.00e+00,
334,0.00e+00,
335,1.60e-01,
336,8.00e-02,
337,1.60e-01,
338,0.00e+00,
339,3.84e+00,
340,3.92e+00,
341,5.04e+00,
342,5.04e+00,
343,-2.56e+00,
344,8.00e-02,
345,1.60e-01,
346,1.60e-01,
347,0.00e+00,
348,8.00e-02,
349,4.96e+00,
350,4.88e+00,
351,5.04e+00,
352,4.88e+00,
353,4.96e+00,
354,4.88e+00,
355,4.96e+00,
356,4.88e+00,
357,4.96e+00,
358,4.88e+00,
359,4.96e+00,
360,4.96e+00,
361,-2.48e+00,
362,8.00e-02,
363,1.60e-01,
364,8.00e-02,
365,1.60e-01,
366,8.00e-02,
367,2.40e-01,
368,8.00e-02,
369,1.60e-01,
370,8.00e-02,
371,2.40e-01,
372,8.00e-02,
373,4.72e+00,
374,4.64e+00,
375,4.96e+00,
376,4.96e+00,
377,-2.40e+00,
378,8.00e-02,
379,2.40e-01,
380,8.00e-02,
381,2.40e-01,
382,8.00e-02,
383,4.96e+00,
384,4.96e+00,
385,4.80e+00,
386,4.96e+00,
387,4.80e+00,
388,4.96e+00,
389,4.80e+00,
390,4.96e+00,
391,4.80e+00,
392,4.88e+00,
393,4.96e+00,
394,4.96e+00,
395,-2.40e+00,
396,8.00e-02,
397,2.40e-01,
398,8.00e-02,
399,2.40e-01,
400,8.00e-02,
401,2.40e-01,
402,8.00e-02,
403,2.40e-01,
404,8.00e-02,
405,2.40e-01,
406,8.00e-02,
407,4.88e+00,
408,4.80e+00,
409,4.96e+00,
410,4.96e+00,
411,-2.48e+00,
412,8.00e-02,
413,2.40e-01,
414,8.00e-02,
415,2.40e+00,
416,2.64e+00,
417,4.96e+00,
418,4.80e+00,
419,4.96e+00,
420,4.80e+00,
421,4.96e+00,
422,4.96e+00,
423,4.80e+00,
424,4.96e+00,
425,4.80e+00,
426,4.96e+00,
427,-2.48e+00,
428,8.00e-02,
429,2.40e-01,
430,8.00e-02,
431,2.40e-01,
432,8.00e-02,
433,4.96e+00,
434,4.80e+00,
435,4.96e+00,
436,4.96e+00,
437,4.80e+00,
438,4.88e+00,
439,4.96e+00,
440,4.96e+00,
441,4.80e+00,
442,4.88e+00,
443,4.96e+00,
444,4.96e+00,
445,-2.48e+00,
446,8.00e-02,
447,2.40e-01,
448,8.00e-02,
449,4.40e+00,
450,4.32e+00,
451,4.96e+00,
452,4.88e+00,
453,4.96e+00,
454,4.96e+00,
455,4.88e+00,
456,4.88e+00,
457,4.96e+00,
458,4.88e+00,
459,4.96e+00,
460,4.96e+00,
461,8.00e-02,
462,8.00e-02,
463,2.40e-01,
464,8.00e-02,
465,2.40e-01,
466,8.00e-02,
467,4.96e+00,
468,4.88e+00,
469,4.96e+00,
470,4.96e+00,
471,4.88e+00,
472,4.96e+00,
473,4.88e+00,
474,4.96e+00,
475,4.80e+00,
476,4.96e+00,
477,4.80e+00,
478,4.96e+00,
479,-2.32e+00,
480,1.60e-01,
481,8.00e-02,
482,8.00e-02,
483,4.64e+00,
484,4.64e+00,
485,4.96e+00,
486,4.80e+00,
487,4.96e+00,
488,4.96e+00,
489,4.80e+00,
490,4.96e+00,
491,4.80e+00,
492,4.96e+00,
493,4.80e+00,
494,4.96e+00,
495,-1.92e+00,
496,8.00e-02,
497,2.40e-01,
498,8.00e-02,
499,2.40e-01,
500,2.40e-01,
501,8.00e-02,
502,8.00e-02,
503,2.40e-01,
504,8.00e-02,
505,2.40e-01,
506,8.00e-02,
507,2.40e-01,
508,4.80e-01,
509,4.96e+00,
510,4.96e+00,
511,4.80e+00,
512,4.96e+00,
513,-2.40e+00,
514,8.00e-02,
515,1.60e-01,
516,8.00e-02,
517,4.88e+00,
518,4.80e+00,
519,4.96e+00,
520,4.96e+00,
521,4.80e+00,
522,4.96e+00,
523,4.80e+00,
524,4.80e+00,
525,4.96e+00,
526,4.96e+00,
527,4.80e+00,
528,4.80e+00,
529,4.96e+00,
530,4.96e+00,
531,4.80e+00,
532,4.96e+00,
533,4.80e+00,
534,4.88e+00,
535,4.96e+00,
536,4.96e+00,
537,4.80e+00,
538,4.88e+00,
539,4.96e+00,
540,4.96e+00,
541,4.88e+00,
542,4.96e+00,
543,4.88e+00,
544,4.96e+00,
545,4.88e+00,
546,4.96e+00,
547,4.88e+00,
548,4.88e+00,
549,5.04e+00,
550,4.88e+00,
551,4.96e+00,
552,4.88e+00,
553,5.04e+00,
554,4.88e+00,
555,5.04e+00,
556,4.88e+00,
557,5.04e+00,
558,4.96e+00,
559,4.88e+00,
560,4.96e+00,
561,4.88e+00,
562,4.88e+00,
563,5.04e+00,
564,4.96e+00,
565,4.88e+00,
566,4.96e+00,
567,4.88e+00,
568,5.04e+00,
569,4.88e+00,
570,4.88e+00,
571,4.96e+00,
572,4.88e+00,
573,4.96e+00,
574,4.96e+00,
575,4.88e+00,
576,4.88e+00,
577,5.04e+00,
578,4.88e+00,
579,4.96e+00,
580,4.88e+00,
581,5.04e+00,
582,4.88e+00,
583,5.04e+00,
584,4.88e+00,
585,4.96e+00,
586,4.88e+00,
587,4.96e+00,
588,4.88e+00,
589,4.96e+00,
590,4.88e+00,
591,4.96e+00,
592,4.88e+00,
593,4.96e+00,
594,4.88e+00,
595,4.96e+00,
596,4.88e+00,
597,4.96e+00,
598,4.96e+00,
599,4.88e+00,
600,4.88e+00,
601,4.96e+00,
602,4.88e+00,
603,4.96e+00,
604,4.88e+00,
605,4.96e+00,
606,4.96e+00,
607,4.88e+00,
608,4.88e+00,
609,4.96e+00,
610,4.88e+00,
611,4.96e+00,
612,4.88e+00,
613,4.96e+00,
614,4.88e+00,
615,4.96e+00,
616,4.96e+00,
617,4.88e+00,
618,4.88e+00,
619,4.96e+00,
620,4.88e+00,
621,4.96e+00,
622,4.88e+00,
623,4.96e+00,
624,4.88e+00,
625,4.96e+00,
626,4.88e+00,
627,4.96e+00,
628,4.88e+00,
629,4.96e+00,
630,4.96e+00,
631,4.80e+00,
632,4.88e+00,
633,5.04e+00,
634,4.88e+00,
635,4.96e+00,
636,4.96e+00,
637,4.88e+00,
638,4.88e+00,
639,4.96e+00,
640,4.88e+00,
641,4.96e+00,
642,4.88e+00,
643,4.96e+00,
644,4.88e+00,
645,4.96e+00,
646,4.88e+00,
647,4.96e+00,
648,4.96e+00,
649,4.88e+00,
650,4.96e+00,
651,4.88e+00,
652,4.88e+00,
653,4.96e+00,
654,4.88e+00,
655,5.04e+00,
656,4.96e+00,
657,4.88e+00,
658,4.88e+00,
659,4.96e+00,
660,4.96e+00,
661,4.88e+00,
662,4.88e+00,
663,5.04e+00,
664,4.88e+00,
665,4.96e+00,
666,4.88e+00,
667,4.96e+00,
668,4.88e+00,
669,4.96e+00,
670,4.88e+00,
671,4.96e+00,
672,4.88e+00,
673,5.04e+00,
674,4.88e+00,
675,4.96e+00,
676,4.88e+00,
677,5.04e+00,
678,4.88e+00,
679,4.96e+00,
680,4.88e+00,
681,4.96e+00,
682,4.88e+00,
683,4.96e+00,
684,4.88e+00,
685,4.96e+00,
686,4.88e+00,
687,5.04e+00,
688,4.88e+00,
689,4.96e+00,
690,4.88e+00,
691,4.96e+00,
692,4.88e+00,
693,5.04e+00,
694,5.04e+00,
695,4.88e+00,
696,4.88e+00,
697,4.96e+00,
698,4.96e+00,
699,4.88e+00,
700,4.96e+00,
701,4.88e+00,
702,4.88e+00,
703,4.96e+00,
704,4.88e+00,
705,4.96e+00,
706,4.88e+00,
707,5.04e+00,
708,4.88e+00,
709,4.96e+00,
710,4.88e+00,
711,4.96e+00,
712,4.88e+00,
713,5.04e+00,
714,4.88e+00,
715,4.96e+00,
716,4.88e+00,
717,5.04e+00,
718,4.96e+00,
719,4.88e+00,
720,4.88e+00,
721,4.96e+00,
722,4.96e+00,
723,4.88e+00,
724,4.88e+00,
725,4.96e+00,
726,4.96e+00,
727,4.88e+00,
728,4.88e+00,
729,4.96e+00,
730,4.96e+00,
731,4.88e+00,
732,4.96e+00,
733,4.80e+00,
734,4.88e+00,
735,4.96e+00,
736,4.88e+00,
737,4.96e+00,
738,4.88e+00,
739,4.96e+00,
740,4.96e+00,
741,4.88e+00,
742,4.88e+00,
743,5.04e+00,
744,4.88e+00,
745,5.04e+00,
746,4.96e+00,
747,4.88e+00,
748,4.88e+00,
749,4.96e+00,
750,4.88e+00,
751,4.96e+00,
752,4.88e+00,
753,4.96e+00,
754,4.88e+00,
755,5.04e+00,
756,4.88e+00,
757,4.96e+00,
758,4.88e+00,
759,4.96e+00,
760,4.88e+00,
761,4.96e+00,
762,4.96e+00,
763,4.88e+00,
764,4.88e+00,
765,4.96e+00,
766,4.88e+00,
767,4.96e+00,
768,4.88e+00,
769,4.96e+00,
770,4.88e+00,
771,5.04e+00,
772,4.88e+00,
773,4.96e+00,
774,4.88e+00,
775,4.96e+00,
776,4.96e+00,
777,4.88e+00,
778,4.88e+00,
779,5.04e+00,
780,4.88e+00,
781,4.96e+00,
782,4.88e+00,
783,4.96e+00,
784,4.88e+00,
785,4.96e+00,
786,4.88e+00,
787,5.04e+00,
788,4.88e+00,
789,4.96e+00,
790,4.88e+00,
791,4.96e+00,
792,4.88e+00,
793,4.96e+00,
794,4.96e+00,
795,4.88e+00,
796,4.88e+00,
797,4.96e+00,
798,4.88e+00,
799,4.96e+00,
800,4.88e+00,
801,4.96e+00,
802,4.96e+00,
803,4.88e+00,
804,4.88e+00,
805,4.96e+00,
806,4.96e+00,
807,4.88e+00,
808,4.88e+00,
809,4.96e+00,
810,4.88e+00,
811,4.96e+00,
812,4.88e+00,
813,4.96e+00,
814,4.88e+00,
815,4.96e+00,
816,4.96e+00,
817,-2.48e+00,
818,8.00e-02,
819,2.40e-01,
820,8.00e-02,
821,2.40e-01,
822,8.00e-02,
823,2.40e-01,
824,8.00e-02,
825,2.40e-01,
826,8.00e-02,
827,2.40e-01,
828,8.00e-02,
829,2.40e-01,
830,8.00e-02,
831,4.88e+00,
832,4.80e+00,
833,4.96e+00,
834,4.96e+00,
835,-1.84e+00,
836,8.00e-02,
837,2.40e-01,
838,8.00e-02,
839,3.36e+00,
840,3.52e+00,
841,4.96e+00,
842,4.80e+00,
843,4.96e+00,
844,4.80e+00,
845,4.96e+00,
846,4.80e+00,
847,4.96e+00,
848,4.80e+00,
849,4.96e+00,
850,4.96e+00,
851,-2.48e+00,
852,1.60e-01,
853,8.00e-02,
854,8.00e-02,
855,1.60e-01,
856,8.00e-02,
857,2.40e-01,
858,8.00e-02,
859,2.40e-01,
860,8.00e-02,
861,2.40e-01,
862,8.00e-02,
863,2.40e-01,
864,8.00e-02,
865,4.96e+00,
866,4.96e+00,
867,4.80e+00,
868,4.96e+00,
869,-2.48e+00,
870,8.00e-02,
871,2.40e-01,
872,8.00e-02,
873,4.40e+00,
874,4.32e+00,
875,4.96e+00,
876,4.96e+00,
877,4.80e+00,
878,4.80e+00,
879,4.96e+00,
880,4.96e+00,
881,4.80e+00,
882,4.80e+00,
883,4.96e+00,
884,4.96e+00,
885,-2.48e+00,
886,8.00e-02,
887,2.40e-01,
888,8.00e-02,
889,2.40e-01,
890,8.00e-02,
891,2.40e-01,
892,8.00e-02,
893,2.40e-01,
894,8.00e-02,
895,2.40e-01,
896,8.00e-02,
897,2.40e-01,
898,8.00e-02,
899,4.96e+00,
900,4.80e+00,
901,4.96e+00,
902,4.96e+00,
903,-2.40e+00,
904,8.00e-02,
905,2.40e-01,
906,8.00e-02,
907,4.80e+00,
908,4.72e+00,
909,4.96e+00,
910,4.96e+00,
911,4.80e+00,
912,4.96e+00,
913,4.80e+00,
914,4.96e+00,
915,4.80e+00,
916,4.96e+00,
917,4.80e+00,
918,4.96e+00,
919,-2.48e+00,
920,8.00e-02,
921,2.40e-01,
922,8.00e-02,
923,1.12e+00,
924,1.52e+00,
925,4.96e+00,
926,4.96e+00,
927,4.80e+00,
928,4.96e+00,
929,4.80e+00,
930,4.96e+00,
931,4.80e+00,
932,4.96e+00,
933,4.88e+00,
934,4.96e+00,
935,-2.48e+00,
936,0.00e+00,
937,2.40e-01,
938,8.00e-02,
939,2.40e-01,
940,8.00e-02,
941,4.88e+00,
942,4.96e+00,
943,4.80e+00,
944,4.96e+00,
945,4.80e+00,
946,4.88e+00,
947,4.96e+00,
948,4.96e+00,
949,4.80e+00,
950,4.88e+00,
951,4.96e+00,
952,4.96e+00,
953,-2.40e+00,
954,8.00e-02,
955,2.40e-01,
956,8.00e-02,
957,3.68e+00,
958,3.84e+00,
959,4.96e+00,
960,4.96e+00,
961,4.80e+00,
962,4.88e+00,
963,4.96e+00,
964,4.88e+00,
965,4.96e+00,
966,4.96e+00,
967,4.80e+00,
968,4.96e+00,
969,-1.28e+00,
970,8.00e-02,
971,2.40e-01,
972,8.00e-02,
973,2.40e-01,
974,8.00e-02,
975,4.96e+00,
976,4.96e+00,
977,4.80e+00,
978,4.96e+00,
979,4.80e+00,
980,4.88e+00,
981,4.96e+00,
982,4.96e+00,
983,4.80e+00,
984,4.88e+00,
985,4.96e+00,
986,4.96e+00,
987,-3.20e-01,
988,8.00e-02,
989,1.60e-01,
990,8.00e-02,
991,2.40e-01,
992,8.00e-02,
993,2.40e-01,
994,8.00e-02,
995,2.40e-01,
996,8.00e-02,
997,2.40e-01,
998,8.00e-02,
999,4.64e+00,
1000,4.72e+00,
1001,4.96e+00,
1002,4.96e+00,
1003,-2.40e+00,
1004,8.00e-02,
1005,2.40e-01,
1006,8.00e-02,
1007,2.40e-01,
1008,8.00e-02,
1009,4.96e+00,
1010,4.96e+00,
1011,4.80e+00,
1012,4.80e+00,
1013,4.96e+00,
1014,4.96e+00,
1015,4.80e+00,
1016,4.80e+00,
1017,4.96e+00,
1018,4.96e+00,
1019,4.80e+00,
1020,4.96e+00,
1021,4.80e+00,
1022,4.96e+00,
1023,4.80e+00,
1024,4.96e+00,
1025,4.80e+00,
1026,4.88e+00,
1027,4.96e+00,
1028,4.88e+00,
1029,4.96e+00,
1030,4.88e+00,
1031,4.96e+00,
1032,4.88e+00,
1033,5.04e+00,
1034,4.88e+00,
1035,5.04e+00,
1036,5.04e+00,
1037,4.88e+00,
1038,4.88e+00,
1039,5.04e+00,
1040,5.04e+00,
1041,4.88e+00,
1042,5.04e+00,
1043,4.88e+00,
1044,5.04e+00,
1045,4.88e+00,
1046,5.04e+00,
1047,4.88e+00,
1048,4.96e+00,
1049,5.12e+00,
1050,4.96e+00,
1051,5.04e+00,
1052,4.96e+00,
1053,5.04e+00,
1054,4.96e+00,
1055,5.12e+00,
1056,4.96e+00,
1057,5.12e+00,
1058,5.12e+00,
1059,4.96e+00,
1060,5.12e+00,
1061,4.64e+00,
1062,4.96e+00,
1063,5.12e+00,
1064,5.12e+00,
1065,4.96e+00,
1066,4.96e+00,
1067,5.12e+00,
1068,5.12e+00,
1069,4.96e+00,
1070,4.96e+00,
1071,5.12e+00,
1072,4.96e+00,
1073,5.12e+00,
1074,4.96e+00,
1075,5.12e+00,
1076,4.96e+00,
1077,5.12e+00,
1078,5.12e+00,
1079,4.96e+00,
1080,4.96e+00,
1081,5.12e+00,
1082,4.96e+00,
1083,5.12e+00,
1084,4.96e+00,
1085,5.12e+00,
1086,5.12e+00,
1087,4.96e+00,
1088,4.96e+00,
1089,5.12e+00,
1090,4.96e+00,
1091,5.12e+00,
1092,4.96e+00,
1093,5.12e+00,
1094,4.96e+00,
1095,5.12e+00,
1096,4.96e+00,
1097,5.12e+00,
1098,4.96e+00,
1099,5.12e+00,
1100,5.12e+00,
1101,4.96e+00,
1102,4.96e+00,
1103,5.12e+00,
1104,4.96e+00,
1105,5.12e+00,
1106,4.96e+00,
1107,5.12e+00,
1108,5.12e+00,
1109,4.96e+00,
1110,4.96e+00,
1111,5.12e+00,
1112,4.96e+00,
1113,5.12e+00,
1114,4.96e+00,
1115,5.12e+00,
1116,4.96e+00,
1117,5.12e+00,
1118,4.96e+00,
1119,5.12e+00,
1120,5.12e+00,
1121,4.96e+00,
1122,5.12e+00,
1123,4.96e+00,
1124,4.96e+00,
1125,5.12e+00,
1126,4.96e+00,
1127,5.12e+00,
1128,5.12e+00,
1129,4.96e+00,
1130,4.96e+00,
1131,5.12e+00,
1132,5.12e+00,
1133,4.96e+00,
1134,5.12e+00,
1135,4.96e+00,
1136,5.12e+00,
1137,4.96e+00,
1138,5.12e+00,
1139,4.96e+00,
1140,5.12e+00,
1141,4.96e+00,
1142,4.96e+00,
1143,5.12e+00,
1144,5.12e+00,
1145,4.96e+00,
1146,5.12e+00,
1147,4.96e+00,
1148,5.12e+00,
1149,4.96e+00,
1150,5.12e+00,
1151,4.96e+00,
1152,5.12e+00,
1153,4.96e+00,
1154,5.12e+00,
1155,4.96e+00,
1156,4.96e+00,
1157,5.12e+00,
1158,5.12e+00,
1159,4.96e+00,
1160,4.96e+00,
1161,5.12e+00,
1162,4.96e+00,
1163,5.12e+00,
1164,5.12e+00,
1165,4.96e+00,
1166,4.96e+00,
1167,5.12e+00,
1168,5.12e+00,
1169,4.96e+00,
1170,4.96e+00,
1171,5.12e+00,
1172,5.12e+00,
1173,4.96e+00,
1174,5.12e+00,
1175,4.96e+00,
1176,5.12e+00,
1177,4.96e+00,
1178,5.12e+00,
1179,4.96e+00,
1180,5.12e+00,
1181,4.96e+00,
1182,5.12e+00,
1183,4.96e+00,
1184,5.12e+00,
1185,4.96e+00,
1186,5.12e+00,
1187,4.96e+00,
1188,5.12e+00,
1189,4.96e+00,
1190,5.12e+00,
1191,4.96e+00,
1192,5.12e+00,
1193,4.96e+00,
1194,4.96e+00,
1195,5.12e+00,
1196,5.12e+00,
1197,4.96e+00,
1198,5.12e+00,
1199,4.96e+00,
